[Measurement conditions]
Sample identification,BFO_2
Comment - 1,"Configuration=Spinner-1, Owner=User-1, Creation date=30/06/2014 21:58:06"
Comment - 2,"Goniometer=PW3050/60 (Theta/2Theta); Minimum step size 2Theta:0.001; Minimum step size Omega:0.001"
Comment - 3,"Sample stage=Spinner PW3064"
Comment - 4,"Diffractometer system=XPERT-PRO"
Comment - 5,"Measurement program=C:\XRD Data\Finlay\BFO_single.xrdmp, Identifier={BBCAE591-F20A-49C9-93EC-615EC0561F4C}"
Comment - 6,"Batch program=C:\XRD Data\Finlay\20230301_BFO\BFO_Batch.xrdmp, Identifier={3240E7B6-41D8-4CE4-8954-873F5C15224E}"
Anode material,Cu
K-Alpha1 wavelength,1.5405980
K-Alpha2 wavelength,1.5444260
Ratio K-Alpha2/K-Alpha1,0.000
Divergence slit,Fixed,0.5
Monochromator used,YES
Generator voltage, 40
Tube current, 40
File date and time,01/Mar/2023 08:52
Unit cell,
h k l, 0 0 0
Scan axis,Gonio
Scan range,5.000000001,100.003564139
Scan step size,0.0041778
No. of points, 22740
Scan type,CONTINUOUS
Time per step,13.970
[Scan points]
Angle, TimePerStep, Intensity, ESD
10.955478483, 13.970, 43.0, 6.5574
10.959656300, 13.970, 38.0, 6.1644
10.963834118, 13.970, 36.0, 6.0000
10.968011935, 13.970, 41.0, 6.4031
10.972189752, 13.970, 30.0, 5.4772
10.976367569, 13.970, 36.0, 6.0000
10.980545387, 13.970, 36.0, 6.0000
10.984723204, 13.970, 31.0, 5.5678
10.988901021, 13.970, 38.0, 6.1644
10.993078838, 13.970, 44.0, 6.6332
10.997256656, 13.970, 25.0, 5.0000
11.001434473, 13.970, 39.0, 6.2450
11.005612290, 13.970, 38.0, 6.1644
11.009790107, 13.970, 37.0, 6.0828
11.013967925, 13.970, 31.0, 5.5678
11.018145742, 13.970, 17.0, 4.1231
11.022323559, 13.970, 44.0, 6.6332
11.026501376, 13.970, 41.0, 6.4031
11.030679194, 13.970, 37.0, 6.0828
11.034857011, 13.970, 38.0, 6.1644
11.039034828, 13.970, 39.0, 6.2450
11.043212645, 13.970, 42.0, 6.4807
11.047390463, 13.970, 36.0, 6.0000
11.051568280, 13.970, 31.0, 5.5678
11.055746097, 13.970, 30.0, 5.4772
11.059923914, 13.970, 44.0, 6.6332
11.064101732, 13.970, 47.0, 6.8557
11.068279549, 13.970, 39.0, 6.2450
11.072457366, 13.970, 35.0, 5.9161
11.076635183, 13.970, 45.0, 6.7082
11.080813001, 13.970, 33.0, 5.7446
11.084990818, 13.970, 42.0, 6.4807
11.089168635, 13.970, 31.0, 5.5678
11.093346452, 13.970, 38.0, 6.1644
11.097524270, 13.970, 32.0, 5.6569
11.101702087, 13.970, 35.0, 5.9161
11.105879904, 13.970, 35.0, 5.9161
11.110057721, 13.970, 45.0, 6.7082
11.114235539, 13.970, 39.0, 6.2450
11.118413356, 13.970, 33.0, 5.7446
11.122591173, 13.970, 41.0, 6.4031
11.126768990, 13.970, 26.0, 5.0990
11.130946808, 13.970, 40.0, 6.3246
11.135124625, 13.970, 38.0, 6.1644
11.139302442, 13.970, 29.0, 5.3852
11.143480259, 13.970, 29.0, 5.3852
11.147658076, 13.970, 37.0, 6.0828
11.151835894, 13.970, 39.0, 6.2450
11.156013711, 13.970, 30.0, 5.4772
11.160191528, 13.970, 36.0, 6.0000
11.164369345, 13.970, 32.0, 5.6569
11.168547163, 13.970, 22.0, 4.6904
11.172724980, 13.970, 31.0, 5.5678
11.176902797, 13.970, 35.0, 5.9161
11.181080614, 13.970, 22.0, 4.6904
11.185258432, 13.970, 36.0, 6.0000
11.189436249, 13.970, 38.0, 6.1644
11.193614066, 13.970, 25.0, 5.0000
11.197791883, 13.970, 26.0, 5.0990
11.201969701, 13.970, 36.0, 6.0000
11.206147518, 13.970, 28.0, 5.2915
11.210325335, 13.970, 31.0, 5.5678
11.214503152, 13.970, 33.0, 5.7446
11.218680970, 13.970, 24.0, 4.8990
11.222858787, 13.970, 27.0, 5.1962
11.227036604, 13.970, 30.0, 5.4772
11.231214421, 13.970, 36.0, 6.0000
11.235392239, 13.970, 36.0, 6.0000
11.239570056, 13.970, 36.0, 6.0000
11.243747873, 13.970, 31.0, 5.5678
11.247925690, 13.970, 39.0, 6.2450
11.252103508, 13.970, 35.0, 5.9161
11.256281325, 13.970, 31.0, 5.5678
11.260459142, 13.970, 43.0, 6.5574
11.264636959, 13.970, 37.0, 6.0828
11.268814777, 13.970, 32.0, 5.6569
11.272992594, 13.970, 36.0, 6.0000
11.277170411, 13.970, 42.0, 6.4807
11.281348228, 13.970, 49.0, 7.0000
11.285526046, 13.970, 33.0, 5.7446
11.289703863, 13.970, 39.0, 6.2450
11.293881680, 13.970, 32.0, 5.6569
11.298059497, 13.970, 36.0, 6.0000
11.302237315, 13.970, 28.0, 5.2915
11.306415132, 13.970, 29.0, 5.3852
11.310592949, 13.970, 43.0, 6.5574
11.314770766, 13.970, 30.0, 5.4772
11.318948584, 13.970, 27.0, 5.1962
11.323126401, 13.970, 44.0, 6.6332
11.327304218, 13.970, 47.0, 6.8557
11.331482035, 13.970, 30.0, 5.4772
11.335659852, 13.970, 33.0, 5.7446
11.339837670, 13.970, 29.0, 5.3852
11.344015487, 13.970, 35.0, 5.9161
11.348193304, 13.970, 38.0, 6.1644
11.352371121, 13.970, 37.0, 6.0828
11.356548939, 13.970, 37.0, 6.0828
11.360726756, 13.970, 31.0, 5.5678
11.364904573, 13.970, 44.0, 6.6332
11.369082390, 13.970, 32.0, 5.6569
11.373260208, 13.970, 42.0, 6.4807
11.377438025, 13.970, 20.0, 4.4721
11.381615842, 13.970, 40.0, 6.3246
11.385793659, 13.970, 44.0, 6.6332
11.389971477, 13.970, 33.0, 5.7446
11.394149294, 13.970, 36.0, 6.0000
11.398327111, 13.970, 25.0, 5.0000
11.402504928, 13.970, 25.0, 5.0000
11.406682746, 13.970, 37.0, 6.0828
11.410860563, 13.970, 38.0, 6.1644
11.415038380, 13.970, 33.0, 5.7446
11.419216197, 13.970, 28.0, 5.2915
11.423394015, 13.970, 30.0, 5.4772
11.427571832, 13.970, 47.0, 6.8557
11.431749649, 13.970, 35.0, 5.9161
11.435927466, 13.970, 32.0, 5.6569
11.440105284, 13.970, 29.0, 5.3852
11.444283101, 13.970, 35.0, 5.9161
11.448460918, 13.970, 22.0, 4.6904
11.452638735, 13.970, 30.0, 5.4772
11.456816553, 13.970, 32.0, 5.6569
11.460994370, 13.970, 33.0, 5.7446
11.465172187, 13.970, 27.0, 5.1962
11.469350004, 13.970, 32.0, 5.6569
11.473527822, 13.970, 36.0, 6.0000
11.477705639, 13.970, 31.0, 5.5678
11.481883456, 13.970, 31.0, 5.5678
11.486061273, 13.970, 29.0, 5.3852
11.490239091, 13.970, 37.0, 6.0828
11.494416908, 13.970, 33.0, 5.7446
11.498594725, 13.970, 36.0, 6.0000
11.502772542, 13.970, 33.0, 5.7446
11.506950360, 13.970, 36.0, 6.0000
11.511128177, 13.970, 27.0, 5.1962
11.515305994, 13.970, 33.0, 5.7446
11.519483811, 13.970, 30.0, 5.4772
11.523661628, 13.970, 28.0, 5.2915
11.527839446, 13.970, 37.0, 6.0828
11.532017263, 13.970, 35.0, 5.9161
11.536195080, 13.970, 32.0, 5.6569
11.540372897, 13.970, 29.0, 5.3852
11.544550715, 13.970, 41.0, 6.4031
11.548728532, 13.970, 33.0, 5.7446
11.552906349, 13.970, 42.0, 6.4807
11.557084166, 13.970, 39.0, 6.2450
11.561261984, 13.970, 25.0, 5.0000
11.565439801, 13.970, 38.0, 6.1644
11.569617618, 13.970, 42.0, 6.4807
11.573795435, 13.970, 31.0, 5.5678
11.577973253, 13.970, 44.0, 6.6332
11.582151070, 13.970, 31.0, 5.5678
11.586328887, 13.970, 38.0, 6.1644
11.590506704, 13.970, 32.0, 5.6569
11.594684522, 13.970, 35.0, 5.9161
11.598862339, 13.970, 38.0, 6.1644
11.603040156, 13.970, 30.0, 5.4772
11.607217973, 13.970, 30.0, 5.4772
11.611395791, 13.970, 39.0, 6.2450
11.615573608, 13.970, 17.0, 4.1231
11.619751425, 13.970, 35.0, 5.9161
11.623929242, 13.970, 27.0, 5.1962
11.628107060, 13.970, 32.0, 5.6569
11.632284877, 13.970, 29.0, 5.3852
11.636462694, 13.970, 43.0, 6.5574
11.640640511, 13.970, 31.0, 5.5678
11.644818329, 13.970, 28.0, 5.2915
11.648996146, 13.970, 30.0, 5.4772
11.653173963, 13.970, 36.0, 6.0000
11.657351780, 13.970, 31.0, 5.5678
11.661529598, 13.970, 31.0, 5.5678
11.665707415, 13.970, 42.0, 6.4807
11.669885232, 13.970, 32.0, 5.6569
11.674063049, 13.970, 26.0, 5.0990
11.678240867, 13.970, 28.0, 5.2915
11.682418684, 13.970, 36.0, 6.0000
11.686596501, 13.970, 24.0, 4.8990
11.690774318, 13.970, 35.0, 5.9161
11.694952135, 13.970, 27.0, 5.1962
11.699129953, 13.970, 32.0, 5.6569
11.703307770, 13.970, 42.0, 6.4807
11.707485587, 13.970, 30.0, 5.4772
11.711663404, 13.970, 30.0, 5.4772
11.715841222, 13.970, 38.0, 6.1644
11.720019039, 13.970, 30.0, 5.4772
11.724196856, 13.970, 32.0, 5.6569
11.728374673, 13.970, 40.0, 6.3246
11.732552491, 13.970, 22.0, 4.6904
11.736730308, 13.970, 43.0, 6.5574
11.740908125, 13.970, 41.0, 6.4031
11.745085942, 13.970, 41.0, 6.4031
11.749263760, 13.970, 39.0, 6.2450
11.753441577, 13.970, 33.0, 5.7446
11.757619394, 13.970, 41.0, 6.4031
11.761797211, 13.970, 29.0, 5.3852
11.765975029, 13.970, 28.0, 5.2915
11.770152846, 13.970, 21.0, 4.5826
11.774330663, 13.970, 28.0, 5.2915
11.778508480, 13.970, 31.0, 5.5678
11.782686298, 13.970, 36.0, 6.0000
11.786864115, 13.970, 38.0, 6.1644
11.791041932, 13.970, 30.0, 5.4772
11.795219749, 13.970, 38.0, 6.1644
11.799397567, 13.970, 30.0, 5.4772
11.803575384, 13.970, 29.0, 5.3852
11.807753201, 13.970, 38.0, 6.1644
11.811931018, 13.970, 27.0, 5.1962
11.816108836, 13.970, 31.0, 5.5678
11.820286653, 13.970, 27.0, 5.1962
11.824464470, 13.970, 28.0, 5.2915
11.828642287, 13.970, 25.0, 5.0000
11.832820105, 13.970, 22.0, 4.6904
11.836997922, 13.970, 33.0, 5.7446
11.841175739, 13.970, 33.0, 5.7446
11.845353556, 13.970, 35.0, 5.9161
11.849531374, 13.970, 19.0, 4.3589
11.853709191, 13.970, 43.0, 6.5574
11.857887008, 13.970, 29.0, 5.3852
11.862064825, 13.970, 41.0, 6.4031
11.866242643, 13.970, 28.0, 5.2915
11.870420460, 13.970, 38.0, 6.1644
11.874598277, 13.970, 31.0, 5.5678
11.878776094, 13.970, 33.0, 5.7446
11.882953911, 13.970, 24.0, 4.8990
11.887131729, 13.970, 30.0, 5.4772
11.891309546, 13.970, 30.0, 5.4772
11.895487363, 13.970, 30.0, 5.4772
11.899665180, 13.970, 24.0, 4.8990
11.903842998, 13.970, 33.0, 5.7446
11.908020815, 13.970, 28.0, 5.2915
11.912198632, 13.970, 32.0, 5.6569
11.916376449, 13.970, 35.0, 5.9161
11.920554267, 13.970, 29.0, 5.3852
11.924732084, 13.970, 39.0, 6.2450
11.928909901, 13.970, 21.0, 4.5826
11.933087718, 13.970, 22.0, 4.6904
11.937265536, 13.970, 32.0, 5.6569
11.941443353, 13.970, 32.0, 5.6569
11.945621170, 13.970, 25.0, 5.0000
11.949798987, 13.970, 32.0, 5.6569
11.953976805, 13.970, 32.0, 5.6569
11.958154622, 13.970, 33.0, 5.7446
11.962332439, 13.970, 30.0, 5.4772
11.966510256, 13.970, 33.0, 5.7446
11.970688074, 13.970, 45.0, 6.7082
11.974865891, 13.970, 30.0, 5.4772
11.979043708, 13.970, 36.0, 6.0000
11.983221525, 13.970, 29.0, 5.3852
11.987399343, 13.970, 26.0, 5.0990
11.991577160, 13.970, 16.0, 4.0000
11.995754977, 13.970, 28.0, 5.2915
11.999932794, 13.970, 35.0, 5.9161
12.004110612, 13.970, 36.0, 6.0000
12.008288429, 13.970, 22.0, 4.6904
12.012466246, 13.970, 29.0, 5.3852
12.016644063, 13.970, 31.0, 5.5678
12.020821881, 13.970, 39.0, 6.2450
12.024999698, 13.970, 25.0, 5.0000
12.029177515, 13.970, 27.0, 5.1962
12.033355332, 13.970, 24.0, 4.8990
12.037533150, 13.970, 33.0, 5.7446
12.041710967, 13.970, 32.0, 5.6569
12.045888784, 13.970, 26.0, 5.0990
12.050066601, 13.970, 25.0, 5.0000
12.054244419, 13.970, 30.0, 5.4772
12.058422236, 13.970, 25.0, 5.0000
12.062600053, 13.970, 35.0, 5.9161
12.066777870, 13.970, 38.0, 6.1644
12.070955687, 13.970, 33.0, 5.7446
12.075133505, 13.970, 38.0, 6.1644
12.079311322, 13.970, 28.0, 5.2915
12.083489139, 13.970, 33.0, 5.7446
12.087666956, 13.970, 32.0, 5.6569
12.091844774, 13.970, 39.0, 6.2450
12.096022591, 13.970, 25.0, 5.0000
12.100200408, 13.970, 28.0, 5.2915
12.104378225, 13.970, 30.0, 5.4772
12.108556043, 13.970, 25.0, 5.0000
12.112733860, 13.970, 40.0, 6.3246
12.116911677, 13.970, 24.0, 4.8990
12.121089494, 13.970, 37.0, 6.0828
12.125267312, 13.970, 25.0, 5.0000
12.129445129, 13.970, 25.0, 5.0000
12.133622946, 13.970, 28.0, 5.2915
12.137800763, 13.970, 19.0, 4.3589
12.141978581, 13.970, 32.0, 5.6569
12.146156398, 13.970, 29.0, 5.3852
12.150334215, 13.970, 32.0, 5.6569
12.154512032, 13.970, 30.0, 5.4772
12.158689850, 13.970, 28.0, 5.2915
12.162867667, 13.970, 29.0, 5.3852
12.167045484, 13.970, 28.0, 5.2915
12.171223301, 13.970, 27.0, 5.1962
12.175401119, 13.970, 17.0, 4.1231
12.179578936, 13.970, 38.0, 6.1644
12.183756753, 13.970, 18.0, 4.2426
12.187934570, 13.970, 38.0, 6.1644
12.192112388, 13.970, 30.0, 5.4772
12.196290205, 13.970, 40.0, 6.3246
12.200468022, 13.970, 24.0, 4.8990
12.204645839, 13.970, 18.0, 4.2426
12.208823657, 13.970, 31.0, 5.5678
12.213001474, 13.970, 29.0, 5.3852
12.217179291, 13.970, 38.0, 6.1644
12.221357108, 13.970, 38.0, 6.1644
12.225534926, 13.970, 42.0, 6.4807
12.229712743, 13.970, 37.0, 6.0828
12.233890560, 13.970, 19.0, 4.3589
12.238068377, 13.970, 39.0, 6.2450
12.242246195, 13.970, 38.0, 6.1644
12.246424012, 13.970, 21.0, 4.5826
12.250601829, 13.970, 29.0, 5.3852
12.254779646, 13.970, 37.0, 6.0828
12.258957463, 13.970, 33.0, 5.7446
12.263135281, 13.970, 38.0, 6.1644
12.267313098, 13.970, 27.0, 5.1962
12.271490915, 13.970, 30.0, 5.4772
12.275668732, 13.970, 32.0, 5.6569
12.279846550, 13.970, 36.0, 6.0000
12.284024367, 13.970, 32.0, 5.6569
12.288202184, 13.970, 44.0, 6.6332
12.292380001, 13.970, 27.0, 5.1962
12.296557819, 13.970, 33.0, 5.7446
12.300735636, 13.970, 40.0, 6.3246
12.304913453, 13.970, 27.0, 5.1962
12.309091270, 13.970, 28.0, 5.2915
12.313269088, 13.970, 28.0, 5.2915
12.317446905, 13.970, 31.0, 5.5678
12.321624722, 13.970, 31.0, 5.5678
12.325802539, 13.970, 30.0, 5.4772
12.329980357, 13.970, 25.0, 5.0000
12.334158174, 13.970, 44.0, 6.6332
12.338335991, 13.970, 39.0, 6.2450
12.342513808, 13.970, 42.0, 6.4807
12.346691626, 13.970, 29.0, 5.3852
12.350869443, 13.970, 44.0, 6.6332
12.355047260, 13.970, 32.0, 5.6569
12.359225077, 13.970, 28.0, 5.2915
12.363402895, 13.970, 35.0, 5.9161
12.367580712, 13.970, 30.0, 5.4772
12.371758529, 13.970, 32.0, 5.6569
12.375936346, 13.970, 29.0, 5.3852
12.380114164, 13.970, 31.0, 5.5678
12.384291981, 13.970, 35.0, 5.9161
12.388469798, 13.970, 37.0, 6.0828
12.392647615, 13.970, 32.0, 5.6569
12.396825433, 13.970, 36.0, 6.0000
12.401003250, 13.970, 35.0, 5.9161
12.405181067, 13.970, 25.0, 5.0000
12.409358884, 13.970, 35.0, 5.9161
12.413536702, 13.970, 37.0, 6.0828
12.417714519, 13.970, 31.0, 5.5678
12.421892336, 13.970, 29.0, 5.3852
12.426070153, 13.970, 33.0, 5.7446
12.430247971, 13.970, 33.0, 5.7446
12.434425788, 13.970, 28.0, 5.2915
12.438603605, 13.970, 22.0, 4.6904
12.442781422, 13.970, 35.0, 5.9161
12.446959239, 13.970, 28.0, 5.2915
12.451137057, 13.970, 32.0, 5.6569
12.455314874, 13.970, 31.0, 5.5678
12.459492691, 13.970, 31.0, 5.5678
12.463670508, 13.970, 26.0, 5.0990
12.467848326, 13.970, 35.0, 5.9161
12.472026143, 13.970, 40.0, 6.3246
12.476203960, 13.970, 26.0, 5.0990
12.480381777, 13.970, 42.0, 6.4807
12.484559595, 13.970, 28.0, 5.2915
12.488737412, 13.970, 32.0, 5.6569
12.492915229, 13.970, 33.0, 5.7446
12.497093046, 13.970, 37.0, 6.0828
12.501270864, 13.970, 27.0, 5.1962
12.505448681, 13.970, 33.0, 5.7446
12.509626498, 13.970, 38.0, 6.1644
12.513804315, 13.970, 29.0, 5.3852
12.517982133, 13.970, 33.0, 5.7446
12.522159950, 13.970, 29.0, 5.3852
12.526337767, 13.970, 27.0, 5.1962
12.530515584, 13.970, 33.0, 5.7446
12.534693402, 13.970, 29.0, 5.3852
12.538871219, 13.970, 28.0, 5.2915
12.543049036, 13.970, 28.0, 5.2915
12.547226853, 13.970, 29.0, 5.3852
12.551404671, 13.970, 41.0, 6.4031
12.555582488, 13.970, 21.0, 4.5826
12.559760305, 13.970, 39.0, 6.2450
12.563938122, 13.970, 26.0, 5.0990
12.568115940, 13.970, 28.0, 5.2915
12.572293757, 13.970, 30.0, 5.4772
12.576471574, 13.970, 35.0, 5.9161
12.580649391, 13.970, 27.0, 5.1962
12.584827209, 13.970, 32.0, 5.6569
12.589005026, 13.970, 31.0, 5.5678
12.593182843, 13.970, 29.0, 5.3852
12.597360660, 13.970, 24.0, 4.8990
12.601538478, 13.970, 45.0, 6.7082
12.605716295, 13.970, 24.0, 4.8990
12.609894112, 13.970, 33.0, 5.7446
12.614071929, 13.970, 35.0, 5.9161
12.618249747, 13.970, 33.0, 5.7446
12.622427564, 13.970, 29.0, 5.3852
12.626605381, 13.970, 32.0, 5.6569
12.630783198, 13.970, 37.0, 6.0828
12.634961015, 13.970, 27.0, 5.1962
12.639138833, 13.970, 45.0, 6.7082
12.643316650, 13.970, 35.0, 5.9161
12.647494467, 13.970, 31.0, 5.5678
12.651672284, 13.970, 31.0, 5.5678
12.655850102, 13.970, 56.0, 7.4833
12.660027919, 13.970, 42.0, 6.4807
12.664205736, 13.970, 30.0, 5.4772
12.668383553, 13.970, 35.0, 5.9161
12.672561371, 13.970, 30.0, 5.4772
12.676739188, 13.970, 40.0, 6.3246
12.680917005, 13.970, 31.0, 5.5678
12.685094822, 13.970, 39.0, 6.2450
12.689272640, 13.970, 39.0, 6.2450
12.693450457, 13.970, 36.0, 6.0000
12.697628274, 13.970, 37.0, 6.0828
12.701806091, 13.970, 25.0, 5.0000
12.705983909, 13.970, 29.0, 5.3852
12.710161726, 13.970, 44.0, 6.6332
12.714339543, 13.970, 33.0, 5.7446
12.718517360, 13.970, 28.0, 5.2915
12.722695178, 13.970, 32.0, 5.6569
12.726872995, 13.970, 27.0, 5.1962
12.731050812, 13.970, 31.0, 5.5678
12.735228629, 13.970, 32.0, 5.6569
12.739406447, 13.970, 26.0, 5.0990
12.743584264, 13.970, 29.0, 5.3852
12.747762081, 13.970, 26.0, 5.0990
12.751939898, 13.970, 36.0, 6.0000
12.756117716, 13.970, 36.0, 6.0000
12.760295533, 13.970, 32.0, 5.6569
12.764473350, 13.970, 30.0, 5.4772
12.768651167, 13.970, 26.0, 5.0990
12.772828985, 13.970, 26.0, 5.0990
12.777006802, 13.970, 32.0, 5.6569
12.781184619, 13.970, 39.0, 6.2450
12.785362436, 13.970, 39.0, 6.2450
12.789540254, 13.970, 33.0, 5.7446
12.793718071, 13.970, 28.0, 5.2915
12.797895888, 13.970, 37.0, 6.0828
12.802073705, 13.970, 26.0, 5.0990
12.806251523, 13.970, 22.0, 4.6904
12.810429340, 13.970, 42.0, 6.4807
12.814607157, 13.970, 31.0, 5.5678
12.818784974, 13.970, 28.0, 5.2915
12.822962791, 13.970, 38.0, 6.1644
12.827140609, 13.970, 19.0, 4.3589
12.831318426, 13.970, 30.0, 5.4772
12.835496243, 13.970, 26.0, 5.0990
12.839674060, 13.970, 27.0, 5.1962
12.843851878, 13.970, 28.0, 5.2915
12.848029695, 13.970, 27.0, 5.1962
12.852207512, 13.970, 39.0, 6.2450
12.856385329, 13.970, 39.0, 6.2450
12.860563147, 13.970, 27.0, 5.1962
12.864740964, 13.970, 42.0, 6.4807
12.868918781, 13.970, 33.0, 5.7446
12.873096598, 13.970, 47.0, 6.8557
12.877274416, 13.970, 25.0, 5.0000
12.881452233, 13.970, 39.0, 6.2450
12.885630050, 13.970, 30.0, 5.4772
12.889807867, 13.970, 17.0, 4.1231
12.893985685, 13.970, 30.0, 5.4772
12.898163502, 13.970, 31.0, 5.5678
12.902341319, 13.970, 25.0, 5.0000
12.906519136, 13.970, 35.0, 5.9161
12.910696954, 13.970, 42.0, 6.4807
12.914874771, 13.970, 28.0, 5.2915
12.919052588, 13.970, 32.0, 5.6569
12.923230405, 13.970, 41.0, 6.4031
12.927408223, 13.970, 25.0, 5.0000
12.931586040, 13.970, 28.0, 5.2915
12.935763857, 13.970, 37.0, 6.0828
12.939941674, 13.970, 29.0, 5.3852
12.944119492, 13.970, 41.0, 6.4031
12.948297309, 13.970, 22.0, 4.6904
12.952475126, 13.970, 32.0, 5.6569
12.956652943, 13.970, 33.0, 5.7446
12.960830761, 13.970, 37.0, 6.0828
12.965008578, 13.970, 31.0, 5.5678
12.969186395, 13.970, 33.0, 5.7446
12.973364212, 13.970, 31.0, 5.5678
12.977542030, 13.970, 28.0, 5.2915
12.981719847, 13.970, 27.0, 5.1962
12.985897664, 13.970, 35.0, 5.9161
12.990075481, 13.970, 37.0, 6.0828
12.994253299, 13.970, 32.0, 5.6569
12.998431116, 13.970, 30.0, 5.4772
13.002608933, 13.970, 25.0, 5.0000
13.006786750, 13.970, 29.0, 5.3852
13.010964567, 13.970, 36.0, 6.0000
13.015142385, 13.970, 35.0, 5.9161
13.019320202, 13.970, 31.0, 5.5678
13.023498019, 13.970, 24.0, 4.8990
13.027675836, 13.970, 42.0, 6.4807
13.031853654, 13.970, 40.0, 6.3246
13.036031471, 13.970, 31.0, 5.5678
13.040209288, 13.970, 26.0, 5.0990
13.044387105, 13.970, 25.0, 5.0000
13.048564923, 13.970, 35.0, 5.9161
13.052742740, 13.970, 35.0, 5.9161
13.056920557, 13.970, 32.0, 5.6569
13.061098374, 13.970, 25.0, 5.0000
13.065276192, 13.970, 30.0, 5.4772
13.069454009, 13.970, 18.0, 4.2426
13.073631826, 13.970, 24.0, 4.8990
13.077809643, 13.970, 27.0, 5.1962
13.081987461, 13.970, 33.0, 5.7446
13.086165278, 13.970, 32.0, 5.6569
13.090343095, 13.970, 28.0, 5.2915
13.094520912, 13.970, 24.0, 4.8990
13.098698730, 13.970, 27.0, 5.1962
13.102876547, 13.970, 38.0, 6.1644
13.107054364, 13.970, 29.0, 5.3852
13.111232181, 13.970, 38.0, 6.1644
13.115409999, 13.970, 36.0, 6.0000
13.119587816, 13.970, 30.0, 5.4772
13.123765633, 13.970, 31.0, 5.5678
13.127943450, 13.970, 26.0, 5.0990
13.132121268, 13.970, 31.0, 5.5678
13.136299085, 13.970, 31.0, 5.5678
13.140476902, 13.970, 21.0, 4.5826
13.144654719, 13.970, 37.0, 6.0828
13.148832537, 13.970, 33.0, 5.7446
13.153010354, 13.970, 30.0, 5.4772
13.157188171, 13.970, 27.0, 5.1962
13.161365988, 13.970, 38.0, 6.1644
13.165543806, 13.970, 20.0, 4.4721
13.169721623, 13.970, 27.0, 5.1962
13.173899440, 13.970, 21.0, 4.5826
13.178077257, 13.970, 26.0, 5.0990
13.182255074, 13.970, 31.0, 5.5678
13.186432892, 13.970, 25.0, 5.0000
13.190610709, 13.970, 30.0, 5.4772
13.194788526, 13.970, 28.0, 5.2915
13.198966343, 13.970, 30.0, 5.4772
13.203144161, 13.970, 33.0, 5.7446
13.207321978, 13.970, 28.0, 5.2915
13.211499795, 13.970, 39.0, 6.2450
13.215677612, 13.970, 36.0, 6.0000
13.219855430, 13.970, 33.0, 5.7446
13.224033247, 13.970, 28.0, 5.2915
13.228211064, 13.970, 33.0, 5.7446
13.232388881, 13.970, 37.0, 6.0828
13.236566699, 13.970, 39.0, 6.2450
13.240744516, 13.970, 32.0, 5.6569
13.244922333, 13.970, 33.0, 5.7446
13.249100150, 13.970, 31.0, 5.5678
13.253277968, 13.970, 30.0, 5.4772
13.257455785, 13.970, 41.0, 6.4031
13.261633602, 13.970, 36.0, 6.0000
13.265811419, 13.970, 20.0, 4.4721
13.269989237, 13.970, 38.0, 6.1644
13.274167054, 13.970, 25.0, 5.0000
13.278344871, 13.970, 25.0, 5.0000
13.282522688, 13.970, 29.0, 5.3852
13.286700506, 13.970, 33.0, 5.7446
13.290878323, 13.970, 22.0, 4.6904
13.295056140, 13.970, 25.0, 5.0000
13.299233957, 13.970, 37.0, 6.0828
13.303411775, 13.970, 40.0, 6.3246
13.307589592, 13.970, 24.0, 4.8990
13.311767409, 13.970, 32.0, 5.6569
13.315945226, 13.970, 42.0, 6.4807
13.320123044, 13.970, 33.0, 5.7446
13.324300861, 13.970, 20.0, 4.4721
13.328478678, 13.970, 27.0, 5.1962
13.332656495, 13.970, 40.0, 6.3246
13.336834313, 13.970, 28.0, 5.2915
13.341012130, 13.970, 27.0, 5.1962
13.345189947, 13.970, 31.0, 5.5678
13.349367764, 13.970, 17.0, 4.1231
13.353545582, 13.970, 33.0, 5.7446
13.357723399, 13.970, 24.0, 4.8990
13.361901216, 13.970, 35.0, 5.9161
13.366079033, 13.970, 31.0, 5.5678
13.370256850, 13.970, 26.0, 5.0990
13.374434668, 13.970, 36.0, 6.0000
13.378612485, 13.970, 38.0, 6.1644
13.382790302, 13.970, 37.0, 6.0828
13.386968119, 13.970, 30.0, 5.4772
13.391145937, 13.970, 28.0, 5.2915
13.395323754, 13.970, 39.0, 6.2450
13.399501571, 13.970, 33.0, 5.7446
13.403679388, 13.970, 43.0, 6.5574
13.407857206, 13.970, 19.0, 4.3589
13.412035023, 13.970, 31.0, 5.5678
13.416212840, 13.970, 22.0, 4.6904
13.420390657, 13.970, 37.0, 6.0828
13.424568475, 13.970, 35.0, 5.9161
13.428746292, 13.970, 29.0, 5.3852
13.432924109, 13.970, 35.0, 5.9161
13.437101926, 13.970, 38.0, 6.1644
13.441279744, 13.970, 26.0, 5.0990
13.445457561, 13.970, 40.0, 6.3246
13.449635378, 13.970, 33.0, 5.7446
13.453813195, 13.970, 24.0, 4.8990
13.457991013, 13.970, 26.0, 5.0990
13.462168830, 13.970, 33.0, 5.7446
13.466346647, 13.970, 28.0, 5.2915
13.470524464, 13.970, 44.0, 6.6332
13.474702282, 13.970, 26.0, 5.0990
13.478880099, 13.970, 27.0, 5.1962
13.483057916, 13.970, 37.0, 6.0828
13.487235733, 13.970, 20.0, 4.4721
13.491413551, 13.970, 29.0, 5.3852
13.495591368, 13.970, 35.0, 5.9161
